Distance,S,SW,W,NW,N,NE,E,SE,Car_Dir,Fire_Dir_X,Fire_Dir_Y,Output
118.9467,1,1,1,1,1,1,1,1,0.9896967,-30.04491,-115.0897,UpArrow
118.9467,1,1,1,1,1,1,1,1,0.9896967,-30.04491,-115.0897,UpArrow
118.8105,1,1,1,1,1,1,1,1,0.9896967,-30.00627,-114.9589,UpArrow
118.8105,1,1,1,1,1,1,1,1,0.9896967,-30.00627,-114.9589,UpArrow
118.6613,1,1,1,1,1,1,1,1,0.9896967,-29.96398,-114.8158,UpArrow
118.6613,1,1,1,1,1,1,1,1,0.9896967,-29.96398,-114.8158,UpArrow
118.4809,1,1,1,1,1,1,1,1,0.9896967,-29.91283,-114.6427,UpArrow
118.1469,1,1,1,1,1,1,1,1,0.9896967,-29.8181,-114.3222,UpArrow
118.1469,1,1,1,1,1,1,1,1,0.9896967,-29.8181,-114.3222,UpArrow
118.0088,1,1,1,1,1,1,1,1,0.9896967,-29.77895,-114.1897,UpArrow
118.0088,1,1,1,1,1,1,1,1,0.9896967,-29.77895,-114.1897,UpArrow
117.8589,1,1,1,1,1,1,1,1,0.9896967,-29.73644,-114.0459,UpArrow
117.8589,1,1,1,1,1,1,1,1,0.9896967,-29.73644,-114.0459,UpArrow
117.714,1,1,1,1,1,1,1,1,0.9896967,-29.69534,-113.9068,UpArrow
117.714,1,1,1,1,1,1,1,1,0.9896967,-29.69534,-113.9068,UpArrow
117.573,1,1,1,1,1,1,1,1,0.9896967,-29.65536,-113.7715,UpArrow
117.1664,1,1,1,1,1,1,1,1,0.9896967,-29.54009,-113.3815,UpArrow
116.7761,1,1,1,1,1,1,1,1,0.9896967,-29.42939,-113.0069,UpArrow
116.5045,1,1,1,1,1,1,1,1,0.9896967,-29.35239,-112.7463,UpArrow
116.5045,1,1,1,1,1,1,1,1,0.9896967,-29.35239,-112.7463,UpArrow
116.3642,1,1,1,1,1,1,1,1,0.9896967,-29.3126,-112.6117,UpArrow
116.1962,1,1,1,1,1,1,1,1,0.9896967,-29.26497,-112.4505,UpArrow
116.1962,1,1,1,1,1,1,1,1,0.9896967,-29.26497,-112.4505,UpArrow
116.0338,1,1,1,1,1,1,1,1,0.9896967,-29.21891,-112.2947,UpArrow
115.7204,1,1,1,1,1,1,1,1,0.9896967,-29.13005,-111.994,UpArrow
115.7204,1,1,1,1,1,1,1,1,0.9896967,-29.13005,-111.994,UpArrow
115.5384,1,1,1,1,1,1,1,1,0.9896967,-29.07843,-111.8193,UpArrow
115.5384,1,1,1,1,1,1,1,1,0.9896967,-29.07843,-111.8193,UpArrow
115.4026,1,1,1,1,1,1,1,1,0.9896967,-29.03992,-111.689,UpArrow
115.4026,1,1,1,1,1,1,1,1,0.9896967,-29.03992,-111.689,UpArrow
115.2242,1,1,1,1,1,1,1,1,0.9896967,-28.98935,-111.5179,UpArrow
115.2242,1,1,1,1,1,1,1,1,0.9896967,-28.98935,-111.5179,UpArrow
115.0864,1,1,1,1,1,1,1,1,0.9896967,-28.95025,-111.3856,UpArrow
114.805,1,1,1,1,1,1,1,1,0.9896967,-28.87047,-111.1156,UpArrow
114.4172,1,1,1,1,1,1,1,1,0.9896967,-28.76051,-110.7436,UpArrow
114.1607,1,1,1,1,1,1,1,1,0.9896967,-28.68777,-110.4974,UpArrow
114.0027,1,1,1,1,1,1,1,1,0.9896967,-28.64297,-110.3458,UpArrow
114.0027,1,1,1,1,1,1,1,1,0.9896967,-28.64297,-110.3458,UpArrow
113.8217,1,1,1,1,1,1,1,1,0.9896967,-28.59163,-110.1721,UpArrow
113.8217,1,1,1,1,1,1,1,1,0.9896967,-28.59163,-110.1721,UpArrow
113.6538,1,1,1,1,1,1,1,1,0.9896967,-28.54404,-110.0111,UpArrow
113.6538,1,1,1,1,1,1,1,1,0.9896967,-28.54404,-110.0111,UpArrow
113.5097,1,1,1,1,1,1,1,1,0.9896967,-28.50315,-109.8727,UpArrow
113.5097,1,1,1,1,1,1,1,1,0.9896967,-28.50315,-109.8727,UpArrow
113.3571,1,1,1,1,1,1,1,1,0.9896967,-28.45989,-109.7263,UpArrow
113.3571,1,1,1,1,1,1,1,1,0.9896967,-28.45989,-109.7263,UpArrow
113.1819,1,1,1,1,1,1,1,1,0.9896967,-28.41021,-109.5582,UpArrow
113.1819,1,1,1,1,1,1,1,1,0.9896967,-28.41021,-109.5582,UpArrow
112.9943,1,1,1,1,1,1,1,1,0.9896967,-28.35702,-109.3782,UpArrow
112.9943,1,1,1,1,1,1,1,1,0.9896967,-28.35702,-109.3782,UpArrow
112.8477,1,1,1,1,1,1,1,1,0.9896967,-28.31544,-109.2376,UpArrow
112.8477,1,1,1,1,1,1,1,1,0.9896967,-28.31544,-109.2376,UpArrow
112.7089,1,1,1,1,1,1,1,1,0.9896967,-28.27608,-109.1044,UpArrow
112.7089,1,1,1,1,1,1,1,1,0.9896967,-28.27608,-109.1044,UpArrow
112.5662,1,1,1,1,1,1,1,1,0.9896967,-28.23561,-108.9674,UpArrow
112.5662,1,1,1,1,1,1,1,1,0.9896967,-28.23561,-108.9674,UpArrow
112.4328,1,1,1,1,1,1,1,1,0.9896967,-28.19779,-108.8395,UpArrow
112.2512,1,1,1,1,1,1,1,1,0.9896967,-28.14627,-108.6651,UpArrow
112.2512,1,1,1,1,1,1,1,1,0.9896967,-28.14627,-108.6651,UpArrow
112.0257,1,1,1,1,1,1,1,1,0.9896967,-28.08235,-108.4488,UpArrow
112.0257,1,1,1,1,1,1,1,1,0.9896967,-28.08235,-108.4488,UpArrow
111.891,1,1,1,1,1,1,1,1,0.9896967,-28.04414,-108.3195,UpArrow
111.891,1,1,1,1,1,1,1,1,0.9896967,-28.04414,-108.3195,UpArrow
111.7166,1,1,1,1,1,1,1,1,0.9896967,-27.9947,-108.1522,UpArrow
111.7166,1,1,1,1,1,1,1,1,0.9896967,-27.9947,-108.1522,UpArrow
111.585,1,1,1,1,1,1,1,1,0.9896967,-27.95736,-108.0259,UpArrow
111.4209,1,1,1,1,1,1,1,1,0.9896967,-27.91084,-107.8684,UpArrow
111.1224,1,1,1,1,1,1,1,1,0.9896967,-27.82618,-107.582,UpArrow
111.1224,1,1,1,1,1,1,1,1,0.9896967,-27.82618,-107.582,UpArrow
110.9813,1,1,1,1,1,1,1,1,0.9896967,-27.78617,-107.4466,UpArrow
110.9813,1,1,1,1,1,1,1,1,0.9896967,-27.78617,-107.4466,UpArrow
110.8227,1,1,1,1,1,1,1,1,0.9896967,-27.74121,-107.2945,UpArrow
110.8227,1,1,1,1,1,1,1,1,0.9896967,-27.74121,-107.2945,UpArrow
110.6763,1,1,1,1,1,1,1,1,0.9896967,-27.6997,-107.154,UpArrow
110.6763,1,1,1,1,1,1,1,1,0.9896967,-27.6997,-107.154,UpArrow
110.5075,1,1,1,1,1,1,1,1,0.9896967,-27.65181,-106.992,UpArrow
110.3661,1,1,1,1,1,1,1,1,0.9896967,-27.61172,-106.8563,UpArrow
109.9705,1,1,1,1,1,1,1,1,0.9896967,-27.49953,-106.4767,UpArrow
109.6065,1,1,1,1,1,1,1,1,0.9896967,-27.39631,-106.1274,UpArrow
109.4139,1,1,1,1,1,1,1,1,0.9896967,-27.34169,-105.9426,UpArrow
109.4139,1,1,1,1,1,1,1,1,0.9896967,-27.34169,-105.9426,UpArrow
109.2146,1,1,1,1,1,1,1,1,0.9896967,-27.28519,-105.7514,UpArrow
109.2146,1,1,1,1,1,1,1,1,0.9896967,-27.28519,-105.7514,UpArrow
109.0456,1,1,1,1,1,1,1,1,0.9896967,-27.23726,-105.5892,UpArrow
108.8961,1,1,1,1,1,1,1,1,0.9896967,-27.19485,-105.4457,UpArrow
108.8961,1,1,1,1,1,1,1,1,0.9896967,-27.19485,-105.4457,UpArrow
108.7383,1,1,1,1,1,1,1,1,0.9896967,-27.1501,-105.2943,UpArrow
108.7383,1,1,1,1,1,1,1,1,0.9896967,-27.1501,-105.2943,UpArrow
108.5433,1,1,1,1,1,1,1,1,0.9896967,-27.09481,-105.1072,UpArrow
108.5433,1,1,1,1,1,1,1,1,0.9896967,-27.09481,-105.1072,UpArrow
108.4053,1,1,1,1,1,1,1,1,0.9896967,-27.05567,-104.9747,UpArrow
108.4053,1,1,1,1,1,1,1,1,0.9896967,-27.05567,-104.9747,UpArrow
108.217,1,1,1,1,1,1,1,1,0.9896967,-27.00227,-104.7941,UpArrow
107.8738,1,1,1,1,1,1,1,1,0.9896967,-26.90496,-104.4648,UpArrow
107.8738,1,1,1,1,1,1,1,1,0.9896967,-26.90496,-104.4648,UpArrow
107.732,1,1,1,1,1,1,1,1,0.9896967,-26.86472,-104.3286,UpArrow
107.5915,1,1,1,1,1,1,1,1,0.9896967,-26.8249,-104.1939,UpArrow
107.5915,1,1,1,1,1,1,1,1,0.9896967,-26.8249,-104.1939,UpArrow
107.4304,1,1,1,1,1,1,1,1,0.9896967,-26.77921,-104.0393,UpArrow
107.4304,1,1,1,1,1,1,1,1,0.9896967,-26.77921,-104.0393,UpArrow
107.2913,1,1,1,1,1,1,1,1,0.9896967,-26.73976,-103.9058,UpArrow
107.2913,1,1,1,1,1,1,1,1,0.9896967,-26.73976,-103.9058,UpArrow
107.1405,1,1,1,1,1,1,1,1,0.9896967,-26.697,-103.7611,UpArrow
107.1405,1,1,1,1,1,1,1,1,0.9896967,-26.697,-103.7611,UpArrow
106.9675,1,1,1,1,1,1,1,1,0.9896967,-26.64792,-103.595,UpArrow
106.9675,1,1,1,1,1,1,1,1,0.9896967,-26.64792,-103.595,UpArrow
106.9675,1,1,1,1,1,1,1,1,0.9896967,-26.64792,-103.595,UpArrow
106.8441,1,1,1,1,1,1,1,1,0.9896967,-26.61295,-103.4767,UpArrow
106.8441,1,1,1,1,1,1,1,1,0.9896967,-26.61295,-103.4767,UpArrow
106.7038,1,1,1,1,1,1,1,1,0.9896967,-26.57314,-103.342,UpArrow
106.7038,1,1,1,1,1,1,1,1,0.9896967,-26.57314,-103.342,UpArrow
106.5614,1,1,1,1,1,1,1,1,0.9896967,-26.53277,-103.2053,UpArrow
106.5614,1,1,1,1,1,1,1,1,0.9896967,-26.53277,-103.2053,UpArrow
106.4223,1,1,1,1,1,1,1,1,0.9896967,-26.49333,-103.0719,UpArrow
106.4223,1,1,1,1,1,1,1,1,0.9896967,-26.49333,-103.0719,UpArrow
106.2424,1,1,1,1,1,1,1,1,0.9896967,-26.44231,-102.8993,UpArrow
106.2424,1,1,1,1,1,1,1,1,0.9896967,-26.44231,-102.8993,UpArrow
106.1024,1,1,1,1,1,1,1,1,0.9896967,-26.40261,-102.7649,UpArrow
105.8206,1,1,1,1,1,1,1,1,0.9896967,-26.32268,-102.4945,UpArrow
105.8206,1,1,1,1,1,1,1,1,0.9896967,-26.32268,-102.4945,UpArrow
105.674,1,1,1,1,1,1,1,1,0.9896967,-26.28111,-102.3538,UpArrow
105.674,1,1,1,1,1,1,1,1,0.9896967,-26.28111,-102.3538,UpArrow
105.5034,1,1,1,1,1,1,1,1,0.9896967,-26.23274,-102.1901,UpArrow
105.5034,1,1,1,1,1,1,1,1,0.9896967,-26.23274,-102.1901,UpArrow
105.3507,1,1,1,1,1,1,1,1,0.9896967,-26.18941,-102.0435,UpArrow
105.3507,1,1,1,1,1,1,1,1,0.9896967,-26.18941,-102.0435,UpArrow
105.1831,1,1,1,1,1,1,1,1,0.9896967,-26.1419,-101.8827,UpArrow
105.1831,1,1,1,1,1,1,1,1,0.9896967,-26.1419,-101.8827,UpArrow
105.05,1,1,1,1,1,1,1,1,0.9896967,-26.10416,-101.755,UpArrow
105.05,1,1,1,1,1,1,1,1,0.9896967,-26.10416,-101.755,UpArrow
104.9169,1,1,1,1,1,1,1,1,0.9896967,-26.0664,-101.6273,UpArrow
104.9169,1,1,1,1,1,1,1,1,0.9896967,-26.0664,-101.6273,UpArrow
104.7807,1,1,1,1,1,1,1,1,0.9896967,-26.02776,-101.4965,UpArrow
104.7807,1,1,1,1,1,1,1,1,0.9896967,-26.02776,-101.4965,UpArrow
104.5885,1,1,1,1,1,1,1,1,0.9896967,-25.97326,-101.3121,UpArrow
104.5885,1,1,1,1,1,1,1,1,0.9896967,-25.97326,-101.3121,UpArrow
104.4224,1,1,1,1,1,1,1,1,0.9896967,-25.92616,-101.1527,UpArrow
104.4224,1,1,1,1,1,1,1,1,0.9896967,-25.92616,-101.1527,UpArrow
104.4224,1,1,1,1,1,1,1,1,0.9896967,-25.92616,-101.1527,UpArrow
104.2835,1,1,1,1,1,1,1,1,0.9896967,-25.88675,-101.0194,UpArrow
104.2835,1,1,1,1,1,1,1,1,0.9896967,-25.88675,-101.0194,UpArrow
104.1406,1,1,1,1,1,1,1,1,0.9896967,-25.84623,-100.8823,UpArrow
104.1406,1,1,1,1,1,1,1,1,0.9896967,-25.84623,-100.8823,UpArrow
104.0049,1,1,1,1,1,1,1,1,0.9896967,-25.80774,-100.752,UpArrow
104.0049,1,1,1,1,1,1,1,1,0.9896967,-25.80774,-100.752,UpArrow
103.866,1,1,1,1,1,1,1,1,0.9896967,-25.76834,-100.6187,UpArrow
103.866,1,1,1,1,1,1,1,1,0.9896967,-25.76834,-100.6187,UpArrow
103.7283,1,1,1,1,1,1,1,1,0.9896967,-25.72929,-100.4866,UpArrow
103.7283,1,1,1,1,1,1,1,1,0.9896967,-25.72929,-100.4866,UpArrow
103.6003,1,1,1,1,1,1,1,1,0.9896967,-25.693,-100.3638,UpArrow
103.6003,1,1,1,1,1,1,1,1,0.9896967,-25.693,-100.3638,UpArrow
103.4095,1,1,1,1,1,1,1,1,0.9896967,-25.6389,-100.1807,UpArrow
103.4095,1,1,1,1,1,1,1,1,0.9896967,-25.6389,-100.1807,UpArrow
103.2617,1,1,1,1,1,1,1,1,0.9896967,-25.59698,-100.0389,UpArrow
103.2617,1,1,1,1,1,1,1,1,0.9896967,-25.59698,-100.0389,UpArrow
103.0877,1,1,1,1,1,1,1,1,0.9896967,-25.54764,-99.87191,UpArrow
103.0877,1,1,1,1,1,1,1,1,0.9896967,-25.54764,-99.87191,UpArrow
102.9571,1,1,1,1,1,1,1,1,0.9896967,-25.5106,-99.74657,UpArrow
102.6722,1,1,1,1,1,1,1,1,0.9896967,-25.4298,-99.47315,UpArrow
102.6722,1,1,1,1,1,1,1,1,0.9896967,-25.4298,-99.47315,UpArrow
102.5359,1,1,1,1,1,1,1,1,0.9896967,-25.39114,-99.34234,UpArrow
102.5359,1,1,1,1,1,1,1,1,0.9896967,-25.39114,-99.34234,UpArrow
102.4007,1,1,1,1,1,1,1,1,0.9896967,-25.35279,-99.21255,UpArrow
102.4007,1,1,1,1,1,1,1,1,0.9896967,-25.35279,-99.21255,UpArrow
102.2645,1,1,1,1,1,1,1,1,0.9896967,-25.31418,-99.08192,UpArrow
102.2645,1,1,1,1,1,1,1,1,0.9896967,-25.31418,-99.08192,UpArrow
102.2645,1,1,1,1,1,1,1,1,0.9896967,-25.31418,-99.08192,UpArrow
102.1349,1,1,1,1,1,1,1,1,0.9896967,-25.27742,-98.95753,UpArrow
102.0015,1,1,1,1,1,1,1,1,0.9896967,-25.23959,-98.82949,UpArrow
101.6027,1,1,1,1,1,1,1,1,0.9896967,-25.12649,-98.44678,UpArrow
101.6027,1,1,1,1,1,1,1,1,0.9896967,-25.12649,-98.44678,UpArrow
101.419,1,1,1,1,1,1,1,1,0.9896967,-25.0744,-98.27053,UpArrow
101.419,1,1,1,1,1,1,1,1,0.9896967,-25.0744,-98.27053,UpArrow
101.2636,1,1,1,1,1,1,1,1,0.9896967,-25.03031,-98.12135,UpArrow
101.2636,1,1,1,1,1,1,1,1,0.9896967,-25.03031,-98.12135,UpArrow
101.1357,1,1,1,1,1,1,1,1,0.9896967,-24.99405,-97.99865,UpArrow
101.1357,1,1,1,1,1,1,1,1,0.9896967,-24.99405,-97.99865,UpArrow
101.0005,1,1,1,1,1,1,1,1,0.9896967,-24.95569,-97.86884,UpArrow
101.0005,1,1,1,1,1,1,1,1,0.9896967,-24.95569,-97.86884,UpArrow
100.8273,1,1,1,1,1,1,1,1,0.9896967,-24.90658,-97.70267,UpArrow
100.6077,1,1,1,1,1,1,1,1,0.9896967,-24.8443,-97.49194,UpArrow
100.2535,1,1,1,1,1,1,1,1,0.9896967,-24.74384,-97.152,UpArrow
100.0184,1,1,1,1,1,1,1,1,0.9896967,-24.67717,-96.92638,UpArrow
100.0184,1,1,1,1,1,1,1,1,0.9896967,-24.67717,-96.92638,UpArrow
99.87901,1,1,1,1,1,1,1,1,0.9896967,-24.63762,-96.79258,UpArrow
99.87901,1,1,1,1,1,1,1,1,0.9896967,-24.63762,-96.79258,UpArrow
99.71449,1,1,1,1,1,1,1,1,0.9896967,-24.59097,-96.6347,UpArrow
99.71449,1,1,1,1,1,1,1,1,0.9896967,-24.59097,-96.6347,UpArrow
99.5209,1,1,1,1,1,1,1,1,0.9896967,-24.53606,-96.44891,UpArrow
99.28837,1,1,1,1,1,1,1,1,0.9896967,-24.47011,-96.22575,UpArrow
99.02078,1,1,1,1,1,1,1,1,0.9896967,-24.39422,-95.96894,UpArrow
98.63156,1,1,1,1,1,1,1,1,0.9896967,-24.28383,-95.59541,UpArrow
97.99191,1,1,1,1,1,1,1,1,0.9896967,-24.10241,-94.98151,UpArrow
97.52642,1,1,1,1,1,1,1,1,0.9896967,-23.97039,-94.53477,UpArrow
97.23223,1,1,1,1,1,1,1,1,0.9896967,-23.88695,-94.25243,UpArrow
97.02639,1,1,1,1,1,1,1,1,0.9896967,-23.82857,-94.05488,UpArrow
96.57006,1,1,1,1,1,1,1,1,0.9896967,-23.69914,-93.61692,UpArrow
96.57006,1,1,1,1,1,1,1,1,0.9896967,-23.69914,-93.61692,UpArrow
96.35017,1,1,1,1,1,1,1,1,0.9896967,-23.63677,-93.40588,UpArrow
96.35017,1,1,1,1,1,1,1,1,0.9896967,-23.63677,-93.40588,UpArrow
96.21001,1,1,1,1,1,1,1,1,0.9896967,-23.59702,-93.27135,UpArrow
96.21001,1,1,1,1,1,1,1,1,0.9896967,-23.59702,-93.27135,UpArrow
96.02254,1,1,1,1,1,1,1,1,0.9896967,-23.54385,-93.09144,UpArrow
96.02254,1,1,1,1,1,1,1,1,0.9896967,-23.54385,-93.09144,UpArrow
95.8774,1,1,1,1,1,1,1,1,0.9896967,-23.50268,-92.95214,UpArrow
95.8774,1,1,1,1,1,1,1,1,0.9896967,-23.50268,-92.95214,UpArrow
95.70427,1,1,1,1,1,1,1,1,0.9896967,-23.45358,-92.78597,UpArrow
95.58119,1,1,1,1,1,1,1,1,0.9896967,-23.41867,-92.66785,UpArrow
95.20041,1,1,1,1,1,1,1,1,0.9896967,-23.31067,-92.30239,UpArrow
95.20041,1,1,1,1,1,1,1,1,0.9896967,-23.31067,-92.30239,UpArrow
95.20041,1,1,1,1,1,1,1,1,0.9896967,-23.31067,-92.30239,UpArrow
95.06254,1,1,1,1,1,1,1,1,0.9896967,-23.27156,-92.17007,UpArrow
95.06254,1,1,1,1,1,1,1,1,0.9896967,-23.27156,-92.17007,UpArrow
94.92867,1,1,1,1,1,1,1,1,0.9896967,-23.23359,-92.04157,UpArrow
94.92867,1,1,1,1,1,1,1,1,0.9896967,-23.23359,-92.04157,UpArrow
94.7481,1,1,1,1,1,1,1,1,0.9896967,-23.18237,-91.86828,UpArrow
94.60051,1,1,1,1,1,1,1,1,0.9896967,-23.14051,-91.72662,UpArrow
94.60051,1,1,1,1,1,1,1,1,0.9896967,-23.14051,-91.72662,UpArrow
94.42445,1,1,1,1,1,1,1,1,0.9896967,-23.09057,-91.55764,UpArrow
94.42445,1,1,1,1,1,1,1,1,0.9896967,-23.09057,-91.55764,UpArrow
94.29111,1,1,1,1,1,1,1,1,0.9896967,-23.05275,-91.42966,UpArrow
94.29111,1,1,1,1,1,1,1,1,0.9896967,-23.05275,-91.42966,UpArrow
94.12296,1,1,1,1,1,1,1,1,0.9896967,-23.00506,-91.26829,UpArrow
94.12296,1,1,1,1,1,1,1,1,0.9896967,-23.00506,-91.26829,UpArrow
93.98224,1,1,1,1,1,1,1,1,0.9896967,-22.96515,-91.13322,UpArrow
93.98224,1,1,1,1,1,1,1,1,0.9896967,-22.96515,-91.13322,UpArrow
93.81384,1,1,1,1,1,1,1,1,0.9896967,-22.91738,-90.9716,UpArrow
93.81384,1,1,1,1,1,1,1,1,0.9896967,-22.91738,-90.9716,UpArrow
93.68353,1,1,1,1,1,1,1,1,0.9896967,-22.88042,-90.84652,UpArrow
93.68353,1,1,1,1,1,1,1,1,0.9896967,-22.88042,-90.84652,UpArrow
93.54694,1,1,1,1,1,1,1,1,0.9896967,-22.84167,-90.71543,UpArrow
93.54694,1,1,1,1,1,1,1,1,0.9896967,-22.84167,-90.71543,UpArrow
93.40726,1,1,1,1,1,1,1,1,0.9896967,-22.80205,-90.58135,UpArrow
93.24971,1,1,1,1,1,1,1,1,0.9896967,-22.75736,-90.43014,UpArrow
92.95113,1,1,1,1,1,1,1,1,0.9896967,-22.67267,-90.14356,UpArrow
92.95113,1,1,1,1,1,1,1,1,0.9896967,-22.67267,-90.14356,UpArrow
92.95113,1,1,1,1,1,1,1,1,0.9896967,-22.67267,-90.14356,UpArrow
92.82757,1,1,1,1,1,1,1,1,0.9896967,-22.63763,-90.02497,UpArrow
92.65273,1,1,1,1,1,1,1,1,0.9896967,-22.58803,-89.85715,UpArrow
92.65273,1,1,1,1,1,1,1,1,0.9896967,-22.58803,-89.85715,UpArrow
92.65273,1,1,1,1,1,1,1,1,0.9896967,-22.58803,-89.85715,UpArrow
92.52386,1,1,1,1,1,1,1,1,0.9896967,-22.55148,-89.73347,UpArrow
92.52386,1,1,1,1,1,1,1,1,0.9896967,-22.55148,-89.73347,UpArrow
92.38,1,1,1,1,1,1,1,1,0.9896967,-22.51068,-89.59539,UpArrow
92.24985,1,1,1,1,1,1,1,1,0.9896967,-22.47376,-89.47047,UpArrow
91.99262,1,1,1,1,1,1,1,1,0.9896967,-22.4008,-89.22358,UpArrow
91.54927,1,1,1,1,1,1,1,1,0.9896967,-22.27504,-88.79804,UpArrow
91.54927,1,1,1,1,1,1,1,1,0.9896967,-22.27504,-88.79804,UpArrow
91.36393,1,1,1,1,1,1,1,1,0.9896967,-22.22247,-88.62014,UpArrow
91.36393,1,1,1,1,1,1,1,1,0.9896967,-22.22247,-88.62014,UpArrow
91.22454,1,1,1,1,1,1,1,1,0.9896967,-22.18293,-88.48635,UpArrow
91.22454,1,1,1,1,1,1,1,1,0.9896967,-22.18293,-88.48635,UpArrow
91.04045,1,1,1,1,1,1,1,1,0.9896967,-22.13071,-88.30965,UpArrow
91.04045,1,1,1,1,1,1,1,1,0.9896967,-22.13071,-88.30965,UpArrow
90.90707,1,1,1,1,1,1,1,1,0.9896967,-22.09288,-88.18163,UpArrow
90.90707,1,1,1,1,1,1,1,1,0.9896967,-22.09288,-88.18163,UpArrow
90.62962,1,1,1,1,1,1,1,1,0.9896967,-22.01418,-87.91532,UpArrow
90.46951,1,1,1,1,1,1,1,1,0.9896967,-21.96876,-87.76163,UpArrow
90.46951,1,1,1,1,1,1,1,1,0.9896967,-21.96876,-87.76163,UpArrow
90.25666,1,1,1,1,1,1,1,1,0.9896967,-21.90838,-87.55733,UpArrow
90.12019,1,1,1,1,1,1,1,1,0.9896967,-21.86967,-87.42635,UpArrow
90.12019,1,1,1,1,1,1,1,1,0.9896967,-21.86967,-87.42635,UpArrow
89.90077,1,1,1,1,1,1,1,1,0.9896967,-21.80743,-87.21574,UpArrow
89.90077,1,1,1,1,1,1,1,1,0.9896967,-21.80743,-87.21574,UpArrow
89.7234,1,1,1,1,1,1,1,1,0.9896967,-21.75711,-87.04548,UpArrow
89.7234,1,1,1,1,1,1,1,1,0.9896967,-21.75711,-87.04548,UpArrow
89.58134,1,1,1,1,1,1,1,1,0.9896967,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9905478,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9913787,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9913787,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9921829,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9921829,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9926881,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9926881,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9931936,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9931936,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9931936,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9936601,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9936601,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9940814,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9940814,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9946019,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9946019,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9950196,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9950196,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9954053,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9954053,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9957591,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9957591,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9957591,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9961231,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9961231,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9964607,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9969367,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9969367,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9969367,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9972348,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9972348,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9975296,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9975296,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9978004,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9978004,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9980848,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9980848,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9983278,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.9983278,-21.71682,-86.90913,LeftArrow
89.58134,1,1,1,1,1,1,1,1,0.998534,-21.71682,-86.90913,UpArrow
89.44345,1,1,1,1,1,1,1,1,0.998534,-21.70177,-86.77076,UpArrow
89.44345,1,1,1,1,1,1,1,1,0.998534,-21.70177,-86.77076,UpArrow
89.29113,1,1,1,1,1,1,1,1,0.998534,-21.68515,-86.6179,UpArrow
